x,type
18.71049706319014,A
20.54927697676513,A
17.936477311449465,A
11.248064787553126,A
9.553686731264033,A
30.102051920249977,A
6.152894547278669,A
23.429201904612547,A
29.77937871607606,A
10.331889392981068,A
7.3166270386481935,A
17.8148830807652,A
3.3201629075490064,A
10.419659002349414,A
11.32240391092101,A
10.855675401880692,A
20.229737526055914,A
17.934229029068884,A
30.545730037954662,A
6.960879889950123,A
12.234428085047398,A
19.713817845721298,A
17.823997582128662,A
19.442884641518457,A
10.619100159579911,A
8.51764714428641,A
19.674997092217684,A
20.708412687878518,A
26.00552424178221,A
16.219050937202848,A
20.590710615746808,A
22.20297079449552,A
19.190831480377575,A
28.041457461453106,A
20.959654392364506,A
6.046025497894812,A
17.17216188501868,A
18.533542124439503,A
26.677714183147685,A
20.847980618522836,A
20.57692417116773,A
17.370967476009668,A
23.118685941899304,A
13.42657936294599,A
5.284593333787542,A
20.01612905888105,A
4.5923624280896735,A
6.9219566854386505,A
11.936636079003078,A
13.852324094710143,A
15.766791668077767,A
24.32216423576771,A
19.456487648761925,A
20.083417239153395,A
19.60561830154274,A
12.797411168696172,A
12.112344495785795,A
13.293729366251286,A
8.536968617372741,A
17.61705428998163,A
10.181588669066985,A
1.9615311951301853,A
15.819347996285092,A
13.814086524096764,A
13.55829595869035,A
14.283169950947551,A
15.317251267478685,A
16.818889723741677,A
4.8812640127744436,A
8.53425803249961,A
24.26305681362579,A
18.669058580003256,A
15.241619694218805,A
24.703413367754962,A
6.985021615489443,A
20.779843334847982,A
11.982658998563574,A
2.519772956749398,A
14.901732992055523,A
14.82040010948271,A
20.930010224084924,A
13.05599286837998,A
20.827077086064666,A
33.81931662317568,A
11.34303041899041,A
21.531516705575182,A
24.02089277248338,A
16.126640075597454,A
10.104018831229443,A
8.23579214823877,A
24.624222413110544,A
24.099846447438296,A
24.933034733207656,A
28.713632419192216,A
10.682112859491847,A
5.380561405823374,A
8.043416354620161,A
19.22993667270618,A
16.904872976803148,A
11.949852241588609,A
24.817504170394766,A
23.713015524381444,A
18.44894216186829,A
11.435090707683356,A
23.804751794860756,A
20.281854234505662,A
19.895510206588483,A
10.170828600923143,A
12.36309855062143,A
19.34703956775247,A
8.946563333099483,A
5.085185725563929,A
27.42803343829749,A
7.952824397307677,A
18.11201134726921,A
23.653170464692824,A
20.533197800433914,A
18.76228579889544,A
23.490952179643106,A
21.274812876595533,A
9.46521028550776,A
13.846999464783446,A
18.940669981229423,A
5.946937536661066,A
9.520267337339824,A
16.634134317629414,A
7.187428180604381,A
6.49523625076758,A
11.909509276434921,A
22.810620324685743,A
16.60191709398618,A
10.63335794547457,A
10.314890259305047,A
14.041560947217361,A
11.250083282093872,A
6.8994935588417405,A
14.529202453616355,A
14.362885842842278,A
17.201877269197063,A
7.844899042799263,A
14.07460201464429,A
9.303101039022232,A
29.388654935943215,A
7.898773328067649,A
34.32552398918386,A
17.374513620525356,A
15.527749212553301,A
17.50937974541515,A
5.919627117963366,A
17.257847820641047,A
14.868575038839174,A
27.352423964533845,A
13.979937992764569,A
36.48747639164403,A
8.64700838165834,A
8.347736796615736,A
19.495468473461358,A
30.9784087653133,A
22.345680052569897,A
6.671060211248657,A
24.84420495895224,A
6.763185921239497,A
17.037184461100118,A
14.702128796379993,A
19.64486335103579,A
20.27355443475931,A
19.921767551236112,A
9.99152028849445,A
11.381924779698435,A
19.21573510129272,A
18.781612439218623,A
4.877598048379613,A
6.757070362366136,A
10.47530006200633,A
10.101258437998654,A
26.786798185317707,A
14.568994014909322,A
13.535820805417467,A
18.7124863687436,A
14.65327700407824,A
16.943914760629504,A
14.084437441854611,A
12.226797357540635,A
26.253671943154586,A
11.735029885708679,A
21.543823351142574,A
23.0708214012514,A
12.115006096890532,A
11.681419896586176,A
12.021554038721842,A
16.0813395985058,A
31.576490702887128,A
13.052382228017697,A
10.15393341829823,A
6.365806981585981,A
6.190965457085716,A
15.463842910747013,A
11.84586813071385,A
32.84100890402063,A
20.328439137788724,A
31.866493947842212,A
12.10425852734474,A
12.596070616251898,A
27.87491053125431,A
15.088094847999137,A
25.70823287586727,A
8.210223618843148,A
8.165091845040962,A
24.856361606157716,A
10.1120435206299,A
3.4343197445286835,A
12.081598472222145,A
23.88123720133122,A
14.443727833678034,A
20.30497259158062,A
16.082301341886076,A
4.549127159367076,A
18.136138939261713,A
16.699512052033153,A
36.16036079076668,A
13.428003222645884,A
18.902382724081836,A
26.150640903795463,A
25.039763955368873,A
10.858970969013637,A
6.6367952160706265,A
30.92643577127924,A
13.573039846394018,A
30.681830696349987,A
24.369487138172147,A
25.863073367624498,A
17.635064735438007,A
3.258961191391095,A
13.297919840076347,A
5.363886135802859,A
18.138175689605216,A
14.976998499812401,A
19.678051872851153,A
9.329850006411524,A
22.466961817086087,A
15.622224179569562,A
19.24413915060754,A
5.5981196827515,A
17.914122870899757,A
9.069351671977426,A
10.880340048617036,A
15.745283214592098,A
24.232252661051575,A
13.361083796249359,A
26.40538794387259,A
31.432740686498864,A
15.530513106140658,A
17.186610753462976,A
12.519390758634794,A
21.25752754865543,A
18.70133424364923,A
25.76990360432421,A
27.717492314767632,A
26.979672362181212,A
15.561297324400158,A
20.496116244391537,A
13.189374199430029,A
15.34168835576232,A
16.799486169508338,A
20.256726807448338,A
53.169135300051515,A
16.698270826775126,A
21.179982915903917,A
16.537366941095534,A
5.605116108086145,A
23.38050962870404,A
16.956385016635053,A
11.891594731247332,A
21.814526534704324,A
3.9806790148289615,A
24.876277736514076,A
36.674183287624146,A
33.133306681112664,A
6.254082875312975,A
5.123462536579216,A
11.262090244087164,A
4.50697047617227,A
26.018279954949886,A
14.048112715980002,A
10.705192258667376,A
7.098638792867653,A
20.387327576747758,A
14.990022483735887,A
19.53060086036098,A
10.448629941333527,A
8.530952571779531,A
16.678569772243055,A
21.80829959471108,A
23.665787963308222,A
14.174854455927242,A
14.598561177830073,A
6.618543851022237,A
7.487374877483584,A
15.526479816657734,A
32.50884029179969,A
20.43467996126774,A
11.348587959497245,A
9.879469596103018,A
18.14748039695804,A
9.939905021261584,A
9.921833921509965,A
19.085242787032797,A
20.20674635855469,A
15.295368701913228,A
11.464479371421175,A
9.311362336106775,A
9.117049112818668,A
14.671844013476887,A
4.77778846052561,A
2.3522669687948,A
22.993565091836285,A
12.489500109993402,A
27.2838195674197,A
10.924269625678853,A
9.945107282449968,A
9.549419707134689,A
13.321164635284944,A
23.181585990446425,A
22.219619689948885,A
9.813729540476809,A
17.275765002870823,A
16.3351537504927,A
5.997601263767406,A
21.544460354158605,A
19.9207223053079,A
12.431946354104298,A
9.815436996817434,A
14.094798866945531,A
11.218670419479864,A
20.80197819372241,A
10.145332435027797,A
9.093189747064828,A
18.371239919520317,A
18.738242466621493,A
17.498541830503346,A
9.271020837398938,A
22.741551940678235,A
6.249823218671883,A
4.704570321707846,A
17.39369812540396,A
18.031932449701287,A
12.095270333879094,A
17.03343428240496,A
12.283124925108352,A
10.87210887768898,A
12.5817929002536,A
22.974847232844876,A
10.959768022071906,A
28.127268483360677,A
25.47321269289843,A
15.705977943981884,A
17.33348988520868,A
10.67059947077448,A
12.179047621714691,A
12.99537723213568,A
10.094084857249905,A
9.448083163457289,A
18.73996928273901,A
14.176179747357178,A
5.118104449249858,A
6.592182617082174,A
30.646356242618147,A
14.241239597709445,A
23.852016642303802,A
27.282749604942236,A
8.93951217910615,A
21.05564309615675,A
11.70018511829276,A
20.418228353609976,A
26.235125840842947,A
15.446291239462068,A
23.242773238897012,A
7.25756666375509,A
12.262148568097404,A
18.686649556630755,A
16.57439406835815,A
18.973552799557577,A
17.5276108280204,A
14.71293141617514,A
18.096658138371648,A
14.681511620715135,A
8.43633886016857,A
10.414356069355183,A
5.361189347932883,A
11.144005765994027,A
18.648139316869873,A
21.856155885746027,A
18.243061906114015,A
19.897259201763646,A
17.997410119065602,A
19.52871818255021,A
23.496847209087363,A
9.857736296464642,A
9.847961274947172,A
27.119412768302677,A
7.662143578150121,A
24.261493354514926,A
23.46519922039927,A
9.366443249817024,A
13.485842868230703,A
16.76817022192593,A
21.90083944557849,A
14.975341995939178,A
8.333793568734407,A
8.05047360293818,A
19.905656245090455,A
22.81381735271529,A
22.569586646232494,A
13.635482201454233,A
31.159579497170835,A
18.129673002640203,A
36.37528103081076,A
21.876270804179345,A
27.883526487945986,A
13.112248403463745,A
12.667531508412097,A
15.913071761748483,A
5.468324168276218,A
10.090011679861822,A
17.068829269388747,A
13.641405969568648,A
7.340729351132939,A
20.78047811304001,A
9.64498677991469,A
16.51278188380013,A
15.62845889386964,A
3.9291453607737155,A
11.343758107686908,A
26.853496701060145,A
24.005785100162615,A
15.739331504712464,A
25.228195600962746,A
18.726990526471884,A
23.71896120477362,A
14.0959983202455,A
18.910150812586988,A
12.086872513950258,A
2.8947416906334977,A
4.3230733140109745,A
17.765222675766967,A
19.11956919973045,A
7.876877985018333,A
14.518600785703715,A
29.969535720481858,A
14.926751566487257,A
9.716811321600865,A
12.29615965576906,A
14.951350312232233,A
29.843824396989113,A
18.01796686081307,A
22.591697527881365,A
14.506315122212381,A
23.136053676838703,A
29.119682693894884,A
13.099185591881934,A
22.919750664483367,A
17.731182438810077,A
11.128018983292312,A
9.129723500006246,A
19.610589962812092,A
18.332709372029377,A
8.716742261651909,A
16.31505447434545,A
16.751191246961227,A
17.883656063908024,A
19.734940974973437,A
11.695948370253332,A
18.479011452908924,A
19.522856604429812,A
30.1432533094683,A
17.842990530275085,A
15.901731310059715,A
8.15072580713936,A
14.132904056840987,A
31.064024270449284,A
23.854888544461765,A
12.785759433220713,A
7.3377476741895595,A
11.459404786198917,A
8.786669431459176,A
13.14975376346825,A
2.4541073747175615,A
15.111390559992513,A
24.142448966038007,A
28.289035173248546,A
25.180596822541833,A
10.208726488222156,A
24.84062187170746,A
18.864884999881404,A
16.764577709050695,A
19.96428452793466,A
19.044023978711945,A
17.28141396541604,A
10.935186077346634,A
30.299511406969664,A
12.278951137967299,A
15.874786390827044,A
18.3642291965223,A
4.995222614675638,A
12.747018764356008,A
20.25109908145055,A
14.378982262832185,A
10.520471184278247,A
11.40788194412172,A
11.074163281151415,A
10.243421998833453,A
9.120636651158726,A
26.23795931647067,A
21.868703664957447,A
5.327521077854702,A
9.958874124690299,A
9.467871001327632,A
20.206533370918937,A
10.600016542518015,A
21.800081495054318,A
18.87694290910135,A
15.048907889080578,A
14.213032637699424,A
8.03124635952441,A
16.098030379811163,A
17.141404620574242,A
22.4867306158377,A
28.889859054201988,A
15.969819000140864,A
6.393872394572242,A
13.725918040755891,A
19.233179164074812,A
10.432640640779857,A
20.566446684017777,A
9.049793224106404,A
20.79815886236166,A
15.461807899619915,A
4.832027443622707,A
17.167554550313042,A
19.306557831033057,A
20.97773472160442,A
8.663336581643156,A
12.88044964130212,A
16.91899355919462,A
20.677942426726556,A
16.105812514833033,A
8.774601842357603,A
33.297370027765375,A
17.002511473051012,A
8.153895588084755,A
12.400322970933571,A
10.63620081929048,A
8.802276860415487,A
5.2541111464828925,A
19.67445558001275,A
18.25833804484682,A
9.152609981710764,A
18.641082984663782,A
19.72697420484149,A
34.1830562479515,A
14.251203425424343,A
16.778304328148497,A
23.353545029638834,A
13.893573448201565,A
28.202287433403203,A
15.795321659952513,A
22.313461346991744,A
6.161630492118644,A
17.642068477410337,A
21.507099383863853,A
22.27226290318369,A
21.954225239665902,A
4.328671006243377,A
21.831373595854974,A
13.393835592825177,A
14.527415840763338,A
18.079207651829,A
22.747018581216135,A
15.450138174344584,A
14.070283018556069,A
14.333744314292868,A
10.008719468933139,A
15.682937714051839,A
25.069245262808504,A
13.070813920823737,A
14.53169010775065,A
11.278669640422313,A
9.943957806891929,A
18.8584395588369,A
10.969087548748208,A
23.293132148235728,A
13.931309038346646,A
9.454690658030353,A
13.05602578598447,A
6.807094796539542,A
8.29813669447208,A
6.8637954611862,A
12.70003027666255,A
23.141269808223505,A
14.750874869154897,A
20.76943345091612,A
26.342042256535724,A
9.385299952396679,A
21.045532823355796,A
20.987566380895696,A
28.706887169193546,A
19.662595308194856,A
17.476390491563347,A
14.737100040754003,A
27.606600863027964,A
8.121183800644179,A
21.64159607180387,A
10.182325770304457,A
15.985360068110408,A
16.333996874284797,A
14.146461194943635,A
17.89229451132593,A
13.3268673569623,A
27.914781883933664,A
15.285769493982123,A
7.1469261791184335,A
30.55273760733877,A
10.163288134303409,A
23.848443073990865,A
23.81694845444539,A
30.026510816481725,A
18.279878246453876,A
14.490889272826825,A
28.054556366957797,A
17.924531253364737,A
12.516965943057082,A
19.867167521111103,A
18.888088782926076,A
10.750492191790377,A
5.1346820813502925,A
8.586495133743936,A
13.44389521632804,A
16.794557248656805,A
11.443085658889075,A
13.178770981550562,A
13.270412209437529,A
22.003239405070826,A
3.950150351790745,A
19.860247203755325,A
3.9939755358097213,A
18.687396637736118,A
25.581333878387603,A
31.859821929406753,A
3.130164890278313,A
8.9390615033122,A
30.394265843019785,A
22.200428744165794,A
14.892266742050001,A
21.768716142973467,A
22.688142291615833,A
10.975652200090234,A
11.056978207612158,A
10.504374084830191,A
19.191067446575236,A
12.339906562594546,A
7.467739573591109,A
14.927570461869301,A
36.835624844130685,A
13.063400896548554,A
25.327608738947937,A
14.484056672182758,A
3.920868963931383,A
7.9395550529973,A
18.483153008780217,A
7.460691736143579,A
23.86075885251133,A
16.947188417010512,A
22.631250426827382,A
16.521008330920417,A
21.5893540119136,A
13.524309628492869,A
13.305440595823605,A
11.380390061726633,A
16.636497790778648,A
19.93391842674642,A
24.275224771669322,A
17.124241017331364,A
8.769727559197747,A
8.487694904277578,A
8.066525993367414,A
6.970854279966298,A
16.936200901772914,A
15.413844700730747,A
7.440291201381634,A
26.937105711921355,A
27.630510385117265,A
32.235691760570084,A
8.189120050988933,A
24.767139866183165,A
7.203219902257022,A
13.358570391519176,A
19.893016406797525,A
27.231547112608318,A
32.63058406482657,A
5.668201662386882,A
15.87974305765842,A
13.759420310481941,A
22.832614418290525,A
6.790558546734081,A
23.920813239533047,A
12.769389065550781,A
20.171560782556995,A
23.171810330014996,A
11.873235124061665,A
14.627920400385612,A
17.616010059375235,A
24.430039144280098,A
22.409591365101274,A
23.838466803133397,A
40.3976206698138,A
25.364811029097538,A
11.779488645345767,A
23.111771695370496,A
20.36278021162724,A
8.362001144854666,A
25.951668382022756,A
33.26671659948328,A
13.516757390712373,A
12.78033622084708,A
39.83873260568403,A
12.080734041276155,A
45.34303308810311,A
12.146296541206308,A
16.619063076397442,A
12.328832078047984,A
19.01667952788407,A
20.66540216317972,A
10.478450939198845,A
17.71589079000186,A
16.08530304644467,A
17.929072824634805,A
12.829277807716991,A
28.751137017336802,A
11.351388628908838,A
10.256219487817393,A
22.70137554314052,A
16.609406279297584,A
1.9711055243733526,A
34.666391567007125,A
6.372222626783196,A
18.27191330307186,A
21.448331921051043,A
28.17263412460177,A
23.257674309973524,A
16.98407528952442,A
19.24361180402434,A
10.22455191553998,A
17.567113215970405,A
24.946405177468012,A
20.91251221583044,A
11.562162556304308,A
23.273459334081046,A
13.40620148822776,A
16.09918679367102,A
19.767865659217453,A
16.69369259710603,A
12.795332215850076,A
17.89071496684957,A
11.129492651148869,A
5.384221552213419,A
12.12116019342807,A
8.742032442353993,A
16.315095023718914,A
11.979490996821037,A
7.9743562103078665,A
12.802274036782416,A
12.180103782835127,A
18.23589770883142,A
12.074304230898077,A
20.196912948233443,A
16.346352322830878,A
7.184318074974945,A
14.744671457162323,A
20.411674159632728,A
26.576042469370787,A
13.46848544669531,A
13.437914270249863,A
11.902389770664108,A
13.914183097514528,A
23.779641116025502,A
23.488611393193267,A
14.367150968533787,A
20.592974738390208,A
12.967031350802595,A
21.751662801334845,A
16.66630523920583,A
25.170770444310573,A
15.117237530029529,A
27.88360696336368,A
12.501921108509883,A
10.452010458874206,A
17.25864259194518,A
6.16838881115659,A
12.56764907075682,A
12.846887815054037,A
28.653442552500945,A
13.457259905575038,A
11.634300580302416,A
13.916867371087067,A
4.4389506726279855,A
7.558676633942995,A
24.982091375331507,A
12.680021795304794,A
17.397492560177263,A
15.026471460218843,A
9.578045794653912,A
22.976330878345777,A
16.668833667151763,A
16.71278027840929,A
19.326178999696257,A
13.193707340595472,A
9.782679481298368,A
24.42000913493687,A
15.551766649487142,A
26.495364846095253,A
13.12135633253932,A
14.520799736652313,A
23.675519139643818,A
19.21834239644559,A
20.212974605055628,A
18.457878515842896,A
12.553793856120347,A
18.078161081782362,A
25.15856582599204,A
16.750407673017573,A
18.451988740146135,A
17.74081398442038,A
16.369307806138064,A
12.751779907645664,A
9.75749364182485,A
11.009666164341867,A
22.125641025837137,A
19.180485841255766,A
30.76863954448193,A
24.386625093446842,A
23.230112211518072,A
18.493612686248454,A
10.211659975489766,A
10.57799590895772,A
10.78248251939749,A
13.142148019390033,A
5.6047286696985665,A
17.23452873940934,A
11.167981434376955,A
7.114882202457734,A
4.199537931429131,A
20.18934520311965,A
19.497094825045416,A
9.918002272031082,A
15.903639063197955,A
12.867147723051021,A
39.20844540491256,A
29.876493795229134,A
19.39496369274685,A
18.52868965505778,A
24.191802147239848,A
22.581184320849584,A
14.388260566010459,A
2.908524048809398,A
6.742763289151942,A
16.87429818576706,A
38.08944588382907,A
14.221261757108268,A
23.076926137400257,A
16.143980014530165,A
19.469596415311425,A
18.613288639440967,A
22.526449226062006,A
8.6418898461948,A
16.767146190351834,A
10.945859229248619,A
32.75911364755151,A
24.51369063392436,A
14.862983422768824,A
10.875971485371405,A
10.767375998536203,A
12.899208080053583,A
6.836365836035377,A
13.67453012986607,A
12.709870568230915,A
8.670339175241915,A
13.674231437206105,A
17.61099793860388,A
9.580858351230537,A
8.790304560584048,A
15.737102987943889,A
14.440986655738971,A
27.86723153681899,A
27.06646169860701,A
23.59347673954852,A
23.651712502582082,A
17.62116007409031,A
22.42422849309394,A
